,gene,validation,localization
848,YEL060C,Verified,null
849,YDR274C,Uncharacterized,cellular_component
850,YLR101C,Dubious,null
851,YML026C,Verified,cytosol
852,YPR066W,Verified,null
853,YDR229W,Verified,membrane
854,YDL181W,Verified,mitochond
855,YBR022W,Verified,cellular_component
856,YER177W,Verified,nucle
857,YML048W,Verified,membrane
858,YBL064C,Verified,mitochond
859,YHR006W,Verified,nucle
860,YKL221W,Verified,membrane
861,YGL126W,Verified,null
862,YLR167W,Verified,cytosol
863,YMR270C,Verified,nucle
864,YLR293C,Verified,nucle
865,YLR228C,Verified,nucle
866,YJR053W,Verified,null
867,YJL171C,Verified,null
868,YDR374C,Verified,cytoplasm
869,YKL021C,Verified,membrane
870,YDL167C,Verified,cytoplasm
871,YLR388W,Verified,cytosol
872,YLR373C,Verified,membrane
873,YKR001C,Verified,membrane
874,YKR054C,Verified,cytoplasm
875,YIR034C,Verified,null
876,YGL013C,Verified,nucle
877,YMR070W,Verified,nucle
878,YGR207C,Verified,null
879,YDR212W,Verified,null
880,YDR321W,Verified,null
881,YLR456W,Uncharacterized,cellular_component
882,YNL052W,Verified,mitochond
883,YGL188C,Dubious,cellular_component
884,YNL025C,Verified,null
885,YGR091W,Verified,null
886,YDL232W,Verified,membrane
887,YPL119C,Verified,cytoplasm
888,YLR242C,Verified,endoplasm
889,YJR148W,Verified,cytoplasm
890,YEL010W,Dubious,cellular_component
891,YMR195W,Verified,null
892,YOL087C,Verified,null
893,YNL134C,Verified,null
894,YAL037W,Uncharacterized,cellular_component
895,YGL146C,Uncharacterized,membrane
896,YCR051W,Uncharacterized,null
897,YBR262C,Verified,mitochond
898,YPL199C,Uncharacterized,null
899,YFL036W,Verified,mitochond
900,YDL209C,Verified,null
901,YIL051C,Verified,mitochond
902,YPL057C,Verified,null
903,YNR010W,Verified,nucle
904,YDR365C,Verified,null
905,YLR308W,Verified,null
906,YNL169C,Verified,membrane
907,YFR034C,Verified,nucle
908,YHR070W,Verified,cytoplasm
909,YDR460W,Verified,null
910,YNL112W,Verified,nucle
911,YHL047C,Verified,membrane
912,YOR360C,Verified,null
913,YOR335C,Verified,cytoplasm
914,YLR193C,Verified,membrane
915,YGL251C,Verified,nucle
916,YER156C,Uncharacterized,null
917,YPL255W,Verified,null
918,YOR095C,Verified,null
919,YEL038W,Verified,null
920,YCL014W,Verified,null
921,YOL025W,Verified,null
922,YPL208W,Verified,null
923,YOL147C,Verified,membrane
924,YNL280C,Verified,null
925,YDR007W,Verified,null
926,YIL160C,Verified,null
927,YPR089W,Uncharacterized,cellular_component
928,YBR233W,Verified,nucle
929,YPL122C,Verified,nucle
930,YDL086W,Uncharacterized,null
931,YMR313C,Verified,null
932,YGL179C,Verified,cytoplasm
933,YGR120C,Verified,membrane
934,YML001W,Verified,membrane
935,YLL028W,Verified,membrane
936,YER016W,Verified,cytoplasm
937,YDR438W,Verified,mitochond
938,YNL211C,Uncharacterized,null
939,YLR124W,Dubious,cellular_component
940,YLR026C,Verified,membrane
941,YJR065C,Verified,null
942,YHR094C,Verified,membrane
943,YMR095C,Verified,null
944,YDL033C,Verified,mitochond
945,YMR255W,Verified,cytoplasm
946,YHR209W,Verified,cellular_component
947,YGL247W,Verified,nucle
948,YCR100C,Uncharacterized,null
949,SCER_lnc0037,null,null
950,YDR516C,Verified,null
951,YPL233W,Verified,nucle
952,YOR255W,Verified,membrane
953,YHR024C,Verified,mitochond
954,YOR200W,Dubious,cellular_component
955,YGR251W,Verified,nucle
956,YPR047W,Verified,mitochond
957,YDR044W,Verified,cytosol
958,YEL016C,Verified,null
959,YOL128C,Verified,cellular_component
960,YPL215W,Verified,mitochond
961,YKL153W,Dubious,cellular_component
962,YFL019C,Dubious,cellular_component
963,YMR139W,Verified,null
964,YNL296W,Dubious,cellular_component
965,YOR172W,Verified,null
966,YOR105W,Uncharacterized,cellular_component
967,YDR541C,Verified,cellular_component
968,YPR143W,Verified,null
969,YDR340W,Dubious,cellular_component
970,YNL322C,Verified,null
971,YPL090C,Verified,cytosol
972,YPR078C,Uncharacterized,cellular_component
973,YBL058W,Verified,null
974,YFL062W,Verified,null
975,YNL197C,Verified,cytoplasm
976,YLR439W,Verified,mitochond
977,YCR020C,Verified,cytosol
978,YDR450W,Verified,cytosol
979,YCL051W,Verified,null
980,YCR097W,Dubious,nucle
981,YDR235W,Verified,null
982,YER038C,Verified,null
983,YPR125W,Verified,membrane
984,YHR049W,Verified,null
985,YBR007C,Verified,null
986,YPL001W,Verified,nucle
987,YJL038C,Verified,null
988,YNL319W,Dubious,cellular_component
989,YPR178W,Verified,null
990,YNL159C,Verified,membrane
991,YAL014C,Verified,null
992,YBR243C,Verified,null
993,YLR181C,Verified,membrane
994,YCR073C,Verified,cellular_component
995,YNL075W,Verified,null
996,YPL150W,Uncharacterized,cellular_component
997,YJL012C,Verified,endoplasm
998,YJL065C,Verified,null
999,YKR020W,Verified,null
1000,YMR053C,Verified,null
1001,YKL066W,Dubious,cellular_component
1002,YMR004W,Verified,nucle
1003,YER083C,Verified,null
1004,YPL176C,Verified,null
1005,YHR172W,Verified,null
1006,YLR263W,Verified,null
1007,YDL240W,Verified,null
1008,YDR401W,Dubious,cellular_component
1009,YFR013W,Verified,null
1010,YHR013C,Verified,cytosol
1011,YOL040C,Verified,cytosol
1012,YGR072W,Verified,nucle
1013,YCL035C,Verified,null
1014,YIL023C,Verified,endoplasm
1015,YNR073C,Verified,cellular_component
1016,YPR200C,Verified,cellular_component
1017,YIL072W,Verified,nucle
1018,YLR327C,Verified,null
1019,YBR229C,Verified,endoplasm
1020,YMR100W,Verified,null
1021,YML133C,Uncharacterized,null
1022,YLR455W,Verified,nucle
1023,YNL247W,Verified,null
1024,YOR054C,Verified,null
1025,YAR042W,Verified,nucle
1026,YFR028C,Verified,nucle
1027,YBR152W,Verified,nucle
1028,YOR072W,Uncharacterized,cellular_component
1029,YDR292C,Verified,membrane
1030,YHR126C,Uncharacterized,null
1031,YMR194W,Verified,cytosol
1032,YMR167W,Verified,null
1033,YOR249C,Verified,null
1034,YER117W,Verified,nucle
1035,YOR301W,Verified,membrane
1036,YKL218C,Verified,cellular_component
1037,YBR039W,Verified,mitochond
1038,YLL063C,Verified,cellular_component
1039,YAR070C,Dubious,cellular_component
1040,YOR276W,Verified,null
1041,YMR309C,Verified,cytoplasm
1042,YOR089C,Verified,null
1043,YMR180C,Verified,nucle
1044,YGL163C,Verified,nucle
1045,YDR417C,Dubious,null
1046,YOL131W,Uncharacterized,cellular_component
1047,YDL056W,Verified,null
1048,YBL021C,Verified,null
1049,YHR215W,Verified,null
1050,YLL045C,Verified,cytosol
1051,YLR156W,Uncharacterized,cellular_component
1052,YLR007W,Verified,nucle
1053,YNL261W,Verified,nucle
1054,YMR054W,Verified,null
1055,YDR065W,Verified,null
1056,YNL305C,Verified,mitochond
1057,YJL046W,Verified,mitochond
1058,YKR078W,Verified,null
1059,YOR191W,Verified,nucle
1060,YDR272W,Verified,cytoplasm
1061,YGR289C,Verified,null
1062,YML020W,Uncharacterized,cellular_component
1063,YLR103C,Verified,nucle
1064,YOR294W,Verified,nucle
1065,YEL062W,Verified,membrane
1066,YPR064W,Uncharacterized,cellular_component
1067,YPR031W,Verified,null
1068,YLR038C,Verified,mitochond
1069,YNL096C,Verified,cytosol
1070,YDR038C,Verified,membrane
1071,YDL187C,Dubious,cellular_component
1072,YBR024W,Verified,mitochond
1073,YER171W,Verified,nucle
1074,YDL047W,Verified,cytoplasm
1075,YML046W,Verified,null
1076,YGL124C,Verified,membrane
1077,YMR276W,Verified,nucle
1078,YEL059W,Dubious,membrane
1079,YMR149W,Verified,null
1080,YLR165C,Verified,mitochond
1081,YCR069W,Verified,membrane
1082,YKL223W,Dubious,cellular_component
1083,YLR138W,Verified,membrane
1084,YKL027W,Verified,null
1085,YJL173C,Verified,nucle
1086,YDR152W,Verified,null
1087,YKL127W,Verified,cytoplasm
1088,YDR309C,Verified,membrane
1089,YLR386W,Verified,membrane
1090,YLR371W,Verified,null
1091,YDL169C,Verified,cellular_component
1092,YLR092W,Verified,membrane
1093,YLR423C,Verified,null
1094,YMR072W,Verified,mitochond
1095,YJR033C,Verified,cytoplasm
1096,YKR056W,Verified,cellular_component
1097,YGL011C,Verified,nucle
1098,YIR036C,Verified,null
1099,YMR123W,Verified,membrane
1100,YGR073C,Dubious,cellular_component
1101,YGR209C,Verified,cytosol
1102,YLR183C,Verified,nucle
1103,YNL050C,Uncharacterized,cellular_component
1104,YLR240W,Verified,membrane
1105,YOR039W,Verified,null
1106,YDL234C,Verified,null
1107,YGL080W,Verified,null
1108,YNL136W,Verified,null
1109,YKL049C,Verified,nucle
1110,YJR080C,Verified,membrane
1111,YNR038W,Verified,nucle
1112,YGL140C,Uncharacterized,null
1113,YCL029C,Verified,nucle
1114,YFL038C,Verified,membrane
1115,YJR131W,Verified,endoplasm
1116,YNR012W,Verified,null
1117,YNL110C,Verified,nucle
1118,YAL068C,Verified,cellular_component
1119,YDR367W,Verified,membrane
1120,YIL053W,Verified,cytoplasm
1121,YPL059W,Verified,mitochond
1122,YGL253W,Verified,nucle
1123,YHL032C,Verified,mitochond
1124,YHL045W,Dubious,cellular_component
1125,YOR337W,Verified,nucle
1126,YMR010W,Verified,null
1127,YOR097C,Uncharacterized,cellular_component
1128,YHR118C,Verified,nucle
1129,YGL075C,Verified,nucle
1130,YOL023W,Verified,mitochond
1131,YPL253C,Verified,null
1132,YER154W,Verified,mitochond
1133,YBR300C,Dubious,cellular_component
1134,YEL036C,Verified,null
1135,YBR260C,Verified,null
1136,YPL124W,Verified,null
1137,YAL042W,Verified,membrane
1138,YAL035W,Verified,cytoplasm
1139,YBR235W,Verified,membrane
1140,YDR001C,Verified,null
1141,YIL162W,Verified,extracellular
1142,YOL141W,Verified,null
1143,YHR145C,Dubious,cellular_component
1144,YBR195C,Verified,nucle
1145,YIL039W,Verified,null
1146,YGR122W,Verified,null
1147,YMR315W,Uncharacterized,null
1148,YGR213C,Verified,membrane
1149,YDR384C,Verified,membrane
1150,YML007W,Verified,nucle
1151,YER063W,Verified,null
1152,YDR481C,Verified,membrane
1153,YER014W,Verified,membrane
1154,YPR041W,Verified,cytosol
1155,YNL213C,Verified,mitochond
1156,YBR058C,Verified,cytoplasm
1157,YLR024C,Verified,null
1158,YLR071C,Verified,null
1159,YHR092C,Verified,membrane
1160,YDL199C,Uncharacterized,membrane
1161,YDR434W,Verified,endoplasm
1162,YER181C,Verified,null
1163,YNL228W,Dubious,null
1164,YDL064W,Verified,nucle
1165,YDL031W,Verified,nucle
1166,YMR257C,Verified,membrane
1167,YBL108W,Dubious,cellular_component
1168,YDR514C,Verified,mitochond
1169,YOR253W,Verified,cytosol
1170,YOR202W,Verified,cellular_component
1171,YDR033W,Verified,membrane
1172,YGL245W,Verified,cytoplasm
1173,YGR006W,Verified,null
1174,YGR079W,Uncharacterized,cellular_component
1175,YDL119C,Verified,membrane
1176,YKL151C,Verified,null
1177,YGL198W,Verified,membrane
1178,YKL104C,Verified,cellular_component
1179,YOR170W,Dubious,cellular_component
1180,YIL019W,Verified,nucle
1181,YML069W,Verified,nucle
1182,YKR019C,Verified,null
1183,YKR047W,Dubious,cellular_component
1184,YGR279C,Verified,extracellular
1185,YBL056W,Verified,null
1186,YCR022C,Uncharacterized,cellular_component
1187,YLL015W,Verified,membrane
1188,YNL195C,Uncharacterized,null
1189,YFL060C,Verified,cellular_component
1190,YDR173C,Verified,nucle
1191,YBR208C,Verified,null
1192,YCL057W,Verified,cytoplasm
1193,YBR072W,Verified,nucle
1194,YBR005W,Verified,membrane
1195,YPR123C,Dubious,null
1196,YDL173W,Verified,null
1197,YJR047C,Verified,cytosol
1198,YMR006C,Verified,extracellular
1199,YAL016W,Verified,nucle
1200,YHR011W,Verified,mitochond
1201,YPL152W,Verified,null
1202,YJL150W,Dubious,cellular_component
1203,YNL077W,Verified,nucle
1204,YBR109C,Verified,null
1205,YBR172C,Verified,membrane
1206,YDR346C,Verified,null
1207,YJL010C,Verified,nucle
1208,YPL092W,Verified,membrane
1209,YPL029W,Verified,mitochond
1210,YBR236C,Verified,nucle
1211,YNL019C,Uncharacterized,null
1212,YDL242W,Dubious,cellular_component
1213,YIL070C,Verified,mitochond
1214,YER085C,Uncharacterized,cellular_component
1215,YJL225C,Uncharacterized,cellular_component
1216,YKL064W,Verified,membrane
1217,YLR265C,Verified,nucle
1218,YKR022C,Verified,null
1219,YLR287C,Verified,null
1220,YPL174C,Verified,null
1221,YOR070C,Verified,null
1222,YDR403W,Verified,cellular_component
1223,YOL093W,Verified,null
1224,YOL042W,Verified,null
1225,YBR189W,Verified,cytosol
1226,YCL037C,Verified,cytoplasm
1227,YIL025C,Dubious,cellular_component
1228,YNR071C,Uncharacterized,cellular_component
1229,YML131W,Verified,null
1230,YNL245C,Verified,null
1231,YNR024W,Verified,nucle
1232,YOL108C,Verified,nucle
1233,YLR329W,Verified,nucle
1234,YPL043W,Verified,null
1235,YCL045C,Verified,membrane
1236,YKL002W,Verified,cytoplasm
1237,YDR328C,Verified,nucle
1238,YIR009W,Verified,null
1239,YBR154C,Verified,null
1240,YLR001C,Uncharacterized,null
1241,YKR101W,Verified,null
1242,YER115C,Verified,null
1243,YHR124W,Verified,nucle
1244,YER148W,Dubious,nucle
1245,YCR050C,Uncharacterized,cellular_component
1246,YGL033W,Verified,nucle
1247,YOR303W,Verified,cytoplasm
1248,YIL087C,Verified,mitochond
1249,YMR192W,Verified,membrane
1250,YMR229C,Verified,nucle
1251,YLL038C,Verified,null
1252,YOR056C,Verified,nucle
1253,YOR270C,Verified,membrane
1254,YDR106W,Verified,cytoplasm
1255,YOL068C,Verified,null
1256,YMR182C,Verified,nucle
1257,YBR201W,Verified,membrane
1258,YLL043W,Verified,membrane
1259,YDR415C,Uncharacterized,null
1260,YGL161C,Verified,null
1261,YOL133W,Verified,nucle
1262,YNL263C,Verified,membrane
1263,YHR217C,Dubious,cellular_component
1264,YDR128W,Verified,membrane
1265,YOR193W,Verified,membrane
1266,YER028C,Verified,nucle
1267,YMR052W,Verified,endoplasm
1268,YMR203W,Verified,membrane
1269,YKR076W,Verified,cytoplasm
1270,YDR225W,Verified,nucle
1271,YDR270W,Verified,membrane
1272,YOR181W,Verified,null
1273,YGR230W,Verified,cellular_component
1274,YPR062W,Verified,null
1275,YDR528W,Verified,null
1276,YER173W,Verified,nucle
1277,YBR026C,Verified,mitochond
1278,YDL185W,Verified,membrane
1279,YBR091C,Verified,membrane
1280,YNL094W,Verified,null
1281,YGL056C,Verified,null
1282,YPL227C,Verified,membrane
1283,YDL010W,Verified,membrane
1284,YML019W,Verified,null
1285,YDL045C,Verified,cytoplasm
1286,YLR163C,Verified,mitochond
1287,YLR178C,Verified,membrane
1288,YKL225W,Dubious,cellular_component
1289,YJL175W,Dubious,null
1290,YBL079W,Verified,nucle
1291,YNL056W,Verified,null
1292,YFL001W,Verified,nucle
1293,YDR150W,Verified,endoplasm
1294,YKL125W,Verified,nucle
1295,YKL170W,Verified,mitochond
1296,YPR157W,Uncharacterized,null
1297,YLR384C,Verified,nucle
1298,YPL060W,Verified,membrane
1299,YML099C,Verified,nucle
1300,YLR421C,Verified,null
1301,YLR090W,Verified,membrane
1302,YDL212W,Verified,membrane
1303,YJR064W,Verified,null
1304,YML022W,Verified,null
1305,YER046W,Dubious,membrane
1306,YMR029C,Verified,endoplasm
1307,YIR030C,Verified,cellular_component
1308,YKR050W,Verified,membrane
1309,YMR121C,Verified,cytosol
1310,YGL017W,Verified,null
1311,YDL150W,Verified,null
1312,YNL038W,Verified,membrane
1313,YOL165C,Verified,cellular_component
1314,YIL139C,Verified,mitochond
1315,YLR246W,Verified,membrane
1316,YJR119C,Verified,null
1317,YLR359W,Verified,cellular_component
1318,YLR199C,Verified,null
1319,YJL206C,Uncharacterized,cellular_component
1320,YIL142W,Verified,null
1321,YGL082W,Uncharacterized,null
1322,YNL138W,Verified,null
1323,YDL236W,Verified,null
1324,YGL142C,Verified,membrane
1325,YGR179C,Verified,nucle
1326,YGR102C,Verified,mitochond
1327,YBR139W,Verified,null
1328,YHR188C,Verified,null
1329,YNL116W,Verified,null
1330,YJR087W,Dubious,cellular_component
1331,YDR361C,Verified,null
1332,YLR445W,Verified,null
1333,SCER_lnc0439,null,null
1334,YGL255W,Verified,membrane
1335,YFR007W,Verified,cellular_component
1336,YLR333C,Verified,cytosol
1337,YHR103W,Verified,null
1338,YHL030W,Verified,nucle
1339,YGL077C,Verified,membrane
1340,YPL204W,Verified,nucle
1341,YPL251W,Dubious,cellular_component
1342,YBR302C,Verified,null
1343,YOR091W,Verified,cytoplasm
1344,YGR026W,Uncharacterized,null
1345,YAL040C,Verified,nucle
1346,YDR288W,Verified,null
1347,YGL208W,Verified,cytoplasm
1348,YNL284C,Verified,mitochond
1349,YIL164C,Verified,cellular_component
1350,YOL143C,Verified,membrane
1351,YBR237W,Verified,null
1352,YBR197C,Verified,null
1353,YHR147C,Verified,mitochond
1354,YGR124W,Verified,null
1355,YPL126W,Verified,nucle
1356,YMR317W,Uncharacterized,cellular_component
1357,YOR251C,Verified,null
1358,YPR181C,Verified,null
1359,YCL008C,Verified,membrane
1360,YEL064C,Verified,endoplasm
1361,YML005W,Verified,null
1362,YOR393W,Verified,cellular_component
1363,YDL059C,Verified,nucle
1364,YOR204W,Verified,nucle
1365,YEL012W,Verified,cytoplasm
1366,YBL040C,Verified,membrane
1367,YPR043W,Verified,cytosol
1368,YDR382W,Verified,cytosol
1369,YDR483W,Verified,null
1370,YER061C,Verified,null
1371,YLR022C,Verified,null
1372,YLR402W,Dubious,cellular_component
1373,YLR073C,Verified,null
1374,YER183C,Verified,null
1375,YHR090C,Verified,nucle
1376,YDL066W,Verified,mitochond
1377,YHR030C,Verified,nucle
1378,YBR295W,Verified,null
1379,YDR143C,Verified,nucle
1380,YIL011W,Verified,null
1381,YEL034W,Verified,cytosol
1382,YHL015W,Verified,cytosol
1383,YNR050C,Verified,null
1384,YKL208W,Verified,null
1385,YGR004W,Verified,membrane
1386,YML110C,Verified,mitochond
1387,YGL048C,Verified,nucle
1388,YGL243W,Verified,null
1389,YKL106W,Verified,mitochond
1390,YPR029C,Verified,null
1391,YJL034W,Verified,endoplasm
1392,YFL048C,Verified,membrane
1393,YLR117C,Verified,null
1394,YOR176W,Verified,membrane
1395,YOR109W,Verified,cytoplasm
1396,YBL089W,Verified,null
1397,YDL084W,Verified,null
1398,YCL055W,Verified,null
1399,YGL116W,Verified,nucle
1400,YBL054W,Verified,null
1401,YCR024C,Verified,mitochond
1402,YMR102C,Uncharacterized,cellular_component
1403,YCR071C,Verified,mitochond
1404,SCER_lnc1303,null,null
1405,SCER_lnc1306,null,null
1406,SCER_lnc1305,null,null
1407,YOR154W,Verified,membrane
1408,YPR121W,Verified,cellular_component
1409,YBR070C,Verified,membrane
1410,YGR226C,Dubious,cellular_component
1411,YNL315C,Verified,mitochond
1412,YPR174C,Verified,nucle
1413,YJR045C,Verified,membrane
1414,YMR008C,Verified,endoplasm
1415,YDR349C,Verified,null
1416,YDL171C,Verified,null
1417,YKL062W,Verified,nucle
1418,YJR010W,Verified,null
1419,YJL218W,Uncharacterized,cellular_component
1420,YLR222C,Dubious,nucle
1421,YDR093W,Verified,membrane
1422,YMR282C,Verified,mitochond
1423,YIL109C,Verified,null
1424,YFL022C,Verified,null
1425,YPL109C,Uncharacterized,null
1426,YJL156C,Verified,membrane
1427,YNL071W,Verified,mitochond
1428,YMR088C,Verified,membrane
1429,YGR211W,Verified,nucle
1430,YKL139W,Verified,nucle
1431,YJL069C,Verified,nucle
1432,YDR344C,Dubious,cellular_component
1433,YJL016W,Uncharacterized,null
1434,YDR332W,Verified,mitochond
1435,YPL189W,Verified,membrane
1436,YLR285W,Verified,null
1437,YLR267W,Uncharacterized,cellular_component
1438,YDL219W,Verified,null
1439,YNL017C,Dubious,cellular_component
1440,YCR086W,Verified,nucle
1441,YPL172C,Verified,null
1442,YKR024C,Verified,nucle
1443,YBR156C,Verified,null
1444,YOR076C,Verified,cytoplasm
1445,YDR405W,Verified,mitochond
1446,YOL091W,Verified,null
1447,YCL031C,Verified,null
1448,YIL027C,Verified,membrane
1449,YLR459W,Verified,null
1450,YNL243W,Verified,null
1451,YNR026C,Verified,endoplasm
1452,YHL044W,Uncharacterized,membrane
1453,YPR204W,Verified,cellular_component
1454,YNL297C,Verified,membrane
1455,YBR170C,Verified,membrane
1456,YGR149W,Uncharacterized,null
1457,YPL041C,Uncharacterized,null
1458,YKL193C,Verified,nucle
1459,YPR099C,Dubious,cellular_component
1460,YLR310C,Verified,nucle
1461,YNR008W,Verified,nucle
1462,YJR150C,Verified,null
1463,YBR301W,Verified,null
1464,YFL011W,Verified,membrane
1465,YLR003C,Verified,null
1466,YER113C,Verified,null
1467,YHR122W,Verified,null
1468,YHL017W,Uncharacterized,null
1469,YOR305W,Verified,null
1470,YIL085C,Verified,null
1471,YMR190C,Verified,nucle
1472,YLR325C,Verified,cytosol
1473,YCL076W,Dubious,cellular_component
1474,YOR272W,Verified,nucle
