,gene,validation,localization
841,YLR461W,Verified,molecular_function
842,YLR050C,Uncharacterized,molecular_function
843,YNL307C,Verified,kinase
844,YDR067C,Uncharacterized,molecular_function
845,YOR296W,Uncharacterized,molecular_function
846,YJL044C,Verified,null
847,YPR164W,Verified,molecular_function
848,YEL060C,Verified,peptidase
849,YDR274C,Uncharacterized,molecular_function
850,YLR101C,Dubious,molecular_function
851,YML026C,Verified,null
852,YPR066W,Verified,null
853,YDR229W,Verified,null
854,YDL181W,Verified,ATP
855,YBR022W,Verified,ADP
856,YER177W,Verified,transcription
857,YML048W,Verified,null
858,YBL064C,Verified,null
859,YHR006W,Verified,RNA polymerase
860,YKL221W,Verified,transporter
861,YGL126W,Verified,molecular_function
862,YLR167W,Verified,null
863,YMR270C,Verified,transcription
864,YLR293C,Verified,null
865,YLR228C,Verified,RNA polymerase
866,YJR053W,Verified,null
867,YJL171C,Verified,molecular_function
868,YDR374C,Verified,null
869,YKL021C,Verified,molecular_function
870,YDL167C,Verified,molecular_function
871,YLR388W,Verified,null
872,YLR373C,Verified,molecular_function
873,YKR001C,Verified,transporter
874,YKR054C,Verified,ATP
875,YIR034C,Verified,NAD+
876,YGL013C,Verified,transcription
877,YMR070W,Verified,RNA polymerase
878,YGR207C,Verified,molecular_function
879,YDR212W,Verified,null
880,YDR321W,Verified,null
881,YLR456W,Uncharacterized,molecular_function
882,YNL052W,Verified,null
883,YGL188C,Dubious,molecular_function
884,YNL025C,Verified,RNA polymerase
885,YGR091W,Verified,molecular_function
886,YDL232W,Verified,null
887,YPL119C,Verified,null
888,YLR242C,Verified,molecular_function
889,YJR148W,Verified,null
890,YEL010W,Dubious,molecular_function
891,YMR195W,Verified,molecular_function
892,YOL087C,Verified,null
893,YNL134C,Verified,dehydrogenase
894,YAL037W,Uncharacterized,molecular_function
895,YGL146C,Uncharacterized,molecular_function
896,YCR051W,Uncharacterized,molecular_function
897,YBR262C,Verified,molecular_function
898,YPL199C,Uncharacterized,molecular_function
899,YFL036W,Verified,RNA polymerase
900,YDL209C,Verified,snRNA binding
901,YIL051C,Verified,molecular_function
902,YPL057C,Verified,null
903,YNR010W,Verified,transcription
904,YDR365C,Verified,null
905,YLR308W,Verified,null
906,YNL169C,Verified,null
907,YFR034C,Verified,transcription
908,YHR070W,Verified,tRNA
909,YDR460W,Verified,transcription
910,YNL112W,Verified,ATP
911,YHL047C,Verified,transmembrane
912,YOR360C,Verified,null
913,YOR335C,Verified,tRNA
914,YLR193C,Verified,transporter
915,YGL251C,Verified,null
916,YER156C,Uncharacterized,molecular_function
917,YPL255W,Verified,null
918,YOR095C,Verified,null
919,YEL038W,Verified,null
920,YCL014W,Verified,null
921,YOL025W,Verified,molecular_function
922,YPL208W,Verified,null
923,YOL147C,Verified,molecular_function
924,YNL280C,Verified,null
925,YDR007W,Verified,null
926,YIL160C,Verified,null
927,YPR089W,Uncharacterized,molecular_function
928,YBR233W,Verified,null
929,YPL122C,Verified,transcription
930,YDL086W,Uncharacterized,null
931,YMR313C,Verified,null
932,YGL179C,Verified,kinase
933,YGR120C,Verified,molecular_function
934,YML001W,Verified,null
935,YLL028W,Verified,transmembrane
936,YER016W,Verified,null
937,YDR438W,Verified,molecular_function
938,YNL211C,Uncharacterized,molecular_function
939,YLR124W,Dubious,molecular_function
940,YLR026C,Verified,receptor
941,YJR065C,Verified,ATP
942,YHR094C,Verified,transmembrane
943,YMR095C,Verified,null
944,YDL033C,Verified,tRNA
945,YMR255W,Verified,molecular_function
946,YHR209W,Verified,null
947,YGL247W,Verified,molecular_function
948,YCR100C,Uncharacterized,molecular_function
949,SCER_lnc0037,null,null
950,YDR516C,Verified,molecular_function
951,YPL233W,Verified,molecular_function
952,YOR255W,Verified,molecular_function
953,YHR024C,Verified,peptidase
954,YOR200W,Dubious,molecular_function
955,YGR251W,Verified,molecular_function
956,YPR047W,Verified,tRNA
957,YDR044W,Verified,null
958,YEL016C,Verified,null
959,YOL128C,Verified,kinase
960,YPL215W,Verified,null
961,YKL153W,Dubious,molecular_function
962,YFL019C,Dubious,molecular_function
963,YMR139W,Verified,kinase
964,YNL296W,Dubious,molecular_function
965,YOR172W,Verified,transcription
966,YOR105W,Uncharacterized,molecular_function
967,YDR541C,Verified,ADP
968,YPR143W,Verified,molecular_function
969,YDR340W,Dubious,molecular_function
970,YNL322C,Verified,null
971,YPL090C,Verified,null
972,YPR078C,Uncharacterized,molecular_function
973,YBL058W,Verified,null
974,YFL062W,Verified,molecular_function
975,YNL197C,Verified,null
976,YLR439W,Verified,null
977,YCR020C,Verified,molecular_function
978,YDR450W,Verified,null
979,YCL051W,Verified,kinase
980,YCR097W,Dubious,transcription
981,YDR235W,Verified,null
982,YER038C,Verified,null
983,YPR125W,Verified,molecular_function
984,YHR049W,Verified,molecular_function
985,YBR007C,Verified,molecular_function
986,YPL001W,Verified,histone
987,YJL038C,Verified,molecular_function
988,YNL319W,Dubious,molecular_function
989,YPR178W,Verified,molecular_function
990,YNL159C,Verified,molecular_function
991,YAL014C,Verified,receptor
992,YBR243C,Verified,null
993,YLR181C,Verified,ATP
994,YCR073C,Verified,kinase
995,YNL075W,Verified,null
996,YPL150W,Uncharacterized,kinase
997,YJL012C,Verified,kinase
998,YJL065C,Verified,molecular_function
999,YKR020W,Verified,null
1000,YMR053C,Verified,molecular_function
1001,YKL066W,Dubious,molecular_function
1002,YMR004W,Verified,null
1003,YER083C,Verified,null
1004,YPL176C,Verified,molecular_function
1005,YHR172W,Verified,null
1006,YLR263W,Verified,null
1007,YDL240W,Verified,null
1008,YDR401W,Dubious,molecular_function
1009,YFR013W,Verified,ATP
1010,YHR013C,Verified,null
1011,YOL040C,Verified,null
1012,YGR072W,Verified,null
1013,YCL035C,Verified,null
1014,YIL023C,Verified,transmembrane
1015,YNR073C,Verified,dehydrogenase
1016,YPR200C,Verified,null
1017,YIL072W,Verified,null
1018,YLR327C,Verified,molecular_function
1019,YBR229C,Verified,null
1020,YMR100W,Verified,molecular_function
1021,YML133C,Uncharacterized,null
1022,YLR455W,Verified,null
1023,YNL247W,Verified,tRNA
1024,YOR054C,Verified,null
1025,YAR042W,Verified,transporter
1026,YFR028C,Verified,null
1027,YBR152W,Verified,molecular_function
1028,YOR072W,Uncharacterized,molecular_function
1029,YDR292C,Verified,null
1030,YHR126C,Uncharacterized,molecular_function
1031,YMR194W,Verified,null
1032,YMR167W,Verified,ATP
1033,YOR249C,Verified,null
1034,YER117W,Verified,null
1035,YOR301W,Verified,molecular_function
1036,YKL218C,Verified,null
1037,YBR039W,Verified,ATP
1038,YLL063C,Verified,null
1039,YAR070C,Dubious,molecular_function
1040,YOR276W,Verified,null
1041,YMR309C,Verified,null
1042,YOR089C,Verified,null
1043,YMR180C,Verified,null
1044,YGL163C,Verified,ATP
1045,YDR417C,Dubious,molecular_function
1046,YOL131W,Uncharacterized,molecular_function
1047,YDL056W,Verified,transcription
1048,YBL021C,Verified,null
1049,YHR215W,Verified,null
1050,YLL045C,Verified,null
1051,YLR156W,Uncharacterized,molecular_function
1052,YLR007W,Verified,null
1053,YNL261W,Verified,ATP
1054,YMR054W,Verified,ATP
1055,YDR065W,Verified,molecular_function
1056,YNL305C,Verified,molecular_function
1057,YJL046W,Verified,null
1058,YKR078W,Verified,null
1059,YOR191W,Verified,ATP
1060,YDR272W,Verified,hydrolase
1061,YGR289C,Verified,transmembrane
1062,YML020W,Uncharacterized,molecular_function
1063,YLR103C,Verified,null
1064,YOR294W,Verified,molecular_function
1065,YEL062W,Verified,molecular_function
1066,YPR064W,Uncharacterized,molecular_function
1067,YPR031W,Verified,histone
1068,YLR038C,Verified,null
1069,YNL096C,Verified,null
1070,YDR038C,Verified,transmembrane
1071,YDL187C,Dubious,molecular_function
1072,YBR024W,Verified,null
1073,YER171W,Verified,damage
1074,YDL047W,Verified,null
1075,YML046W,Verified,null
1076,YGL124C,Verified,null
1077,YMR276W,Verified,null
1078,YEL059W,Dubious,molecular_function
1079,YMR149W,Verified,null
1080,YLR165C,Verified,null
1081,YCR069W,Verified,null
1082,YKL223W,Dubious,molecular_function
1083,YLR138W,Verified,null
1084,YKL027W,Verified,tRNA
1085,YJL173C,Verified,RNA polymerase
1086,YDR152W,Verified,null
1087,YKL127W,Verified,null
1088,YDR309C,Verified,null
1089,YLR386W,Verified,null
1090,YLR371W,Verified,null
1091,YDL169C,Verified,molecular_function
1092,YLR092W,Verified,transmembrane
1093,YLR423C,Verified,kinase
1094,YMR072W,Verified,null
1095,YJR033C,Verified,molecular_function
1096,YKR056W,Verified,tRNA
1097,YGL011C,Verified,molecular_function
1098,YIR036C,Verified,null
1099,YMR123W,Verified,molecular_function
1100,YGR073C,Dubious,molecular_function
1101,YGR209C,Verified,null
1102,YLR183C,Verified,null
1103,YNL050C,Uncharacterized,molecular_function
1104,YLR240W,Verified,kinase
1105,YOR039W,Verified,kinase
1106,YDL234C,Verified,null
1107,YGL080W,Verified,null
1108,YNL136W,Verified,molecular_function
1109,YKL049C,Verified,null
1110,YJR080C,Verified,molecular_function
1111,YNR038W,Verified,ATP
1112,YGL140C,Uncharacterized,molecular_function
1113,YCL029C,Verified,null
1114,YFL038C,Verified,null
1115,YJR131W,Verified,null
1116,YNR012W,Verified,kinase
1117,YNL110C,Verified,null
1118,YAL068C,Verified,molecular_function
1119,YDR367W,Verified,null
1120,YIL053W,Verified,null
1121,YPL059W,Verified,null
1122,YGL253W,Verified,kinase
1123,YHL032C,Verified,kinase
1124,YHL045W,Dubious,molecular_function
1125,YOR337W,Verified,null
1126,YMR010W,Verified,molecular_function
1127,YOR097C,Uncharacterized,molecular_function
1128,YHR118C,Verified,null
1129,YGL075C,Verified,null
1130,YOL023W,Verified,tRNA
1131,YPL253C,Verified,null
1132,YER154W,Verified,null
1133,YBR300C,Dubious,molecular_function
1134,YEL036C,Verified,null
1135,YBR260C,Verified,null
1136,YPL124W,Verified,null
1137,YAL042W,Verified,molecular_function
1138,YAL035W,Verified,null
1139,YBR235W,Verified,null
1140,YDR001C,Verified,null
1141,YIL162W,Verified,null
1142,YOL141W,Verified,tRNA
1143,YHR145C,Dubious,molecular_function
1144,YBR195C,Verified,histone
1145,YIL039W,Verified,molecular_function
1146,YGR122W,Verified,molecular_function
1147,YMR315W,Uncharacterized,null
1148,YGR213C,Verified,molecular_function
1149,YDR384C,Verified,transmembrane
1150,YML007W,Verified,transcription
1151,YER063W,Verified,null
1152,YDR481C,Verified,null
1153,YER014W,Verified,null
1154,YPR041W,Verified,null
1155,YNL213C,Verified,molecular_function
1156,YBR058C,Verified,null
1157,YLR024C,Verified,null
1158,YLR071C,Verified,transcription
1159,YHR092C,Verified,transmembrane
1160,YDL199C,Uncharacterized,transmembrane
1161,YDR434W,Verified,null
1162,YER181C,Verified,molecular_function
1163,YNL228W,Dubious,molecular_function
1164,YDL064W,Verified,null
1165,YDL031W,Verified,ATP
1166,YMR257C,Verified,null
1167,YBL108W,Dubious,molecular_function
1168,YDR514C,Verified,molecular_function
1169,YOR253W,Verified,null
1170,YOR202W,Verified,null
1171,YDR033W,Verified,molecular_function
1172,YGL245W,Verified,tRNA
1173,YGR006W,Verified,null
1174,YGR079W,Uncharacterized,molecular_function
1175,YDL119C,Verified,transmembrane
1176,YKL151C,Verified,ATP
1177,YGL198W,Verified,null
1178,YKL104C,Verified,null
1179,YOR170W,Dubious,molecular_function
1180,YIL019W,Verified,molecular_function
1181,YML069W,Verified,histone
1182,YKR019C,Verified,molecular_function
1183,YKR047W,Dubious,molecular_function
1184,YGR279C,Verified,null
1185,YBL056W,Verified,null
1186,YCR022C,Uncharacterized,molecular_function
1187,YLL015W,Verified,transmembrane
1188,YNL195C,Uncharacterized,molecular_function
1189,YFL060C,Verified,molecular_function
1190,YDR173C,Verified,kinase
1191,YBR208C,Verified,null
1192,YCL057W,Verified,peptidase
1193,YBR072W,Verified,null
1194,YBR005W,Verified,molecular_function
1195,YPR123C,Dubious,molecular_function
1196,YDL173W,Verified,molecular_function
1197,YJR047C,Verified,null
1198,YMR006C,Verified,null
1199,YAL016W,Verified,null
1200,YHR011W,Verified,tRNA
1201,YPL152W,Verified,null
1202,YJL150W,Dubious,molecular_function
1203,YNL077W,Verified,ATP
1204,YBR109C,Verified,kinase
1205,YBR172C,Verified,molecular_function
1206,YDR346C,Verified,molecular_function
1207,YJL010C,Verified,null
1208,YPL092W,Verified,transmembrane
1209,YPL029W,Verified,ATP
1210,YBR236C,Verified,null
1211,YNL019C,Uncharacterized,molecular_function
1212,YDL242W,Dubious,molecular_function
1213,YIL070C,Verified,null
1214,YER085C,Uncharacterized,molecular_function
1215,YJL225C,Uncharacterized,null
1216,YKL064W,Verified,transmembrane
1217,YLR265C,Verified,null
1218,YKR022C,Verified,molecular_function
1219,YLR287C,Verified,molecular_function
1220,YPL174C,Verified,null
1221,YOR070C,Verified,null
1222,YDR403W,Verified,null
1223,YOL093W,Verified,tRNA
1224,YOL042W,Verified,null
1225,YBR189W,Verified,null
1226,YCL037C,Verified,null
1227,YIL025C,Dubious,molecular_function
1228,YNR071C,Uncharacterized,molecular_function
1229,YML131W,Verified,molecular_function
1230,YNL245C,Verified,molecular_function
1231,YNR024W,Verified,null
1232,YOL108C,Verified,transcription
1233,YLR329W,Verified,molecular_function
1234,YPL043W,Verified,null
1235,YCL045C,Verified,molecular_function
1236,YKL002W,Verified,molecular_function
1237,YDR328C,Verified,null
1238,YIR009W,Verified,null
1239,YBR154C,Verified,RNA polymerase
1240,YLR001C,Uncharacterized,molecular_function
1241,YKR101W,Verified,null
1242,YER115C,Verified,molecular_function
1243,YHR124W,Verified,transcription
1244,YER148W,Dubious,RNA polymerase
1245,YCR050C,Uncharacterized,molecular_function
1246,YGL033W,Verified,null
1247,YOR303W,Verified,null
1248,YIL087C,Verified,molecular_function
1249,YMR192W,Verified,null
1250,YMR229C,Verified,null
1251,YLL038C,Verified,null
1252,YOR056C,Verified,rRNA binding
1253,YOR270C,Verified,ATP
1254,YDR106W,Verified,null
1255,YOL068C,Verified,histone
1256,YMR182C,Verified,transcription
1257,YBR201W,Verified,null
1258,YLL043W,Verified,transporter
1259,YDR415C,Uncharacterized,molecular_function
1260,YGL161C,Verified,null
1261,YOL133W,Verified,null
1262,YNL263C,Verified,molecular_function
1263,YHR217C,Dubious,molecular_function
1264,YDR128W,Verified,molecular_function
1265,YOR193W,Verified,molecular_function
1266,YER028C,Verified,RNA polymerase
1267,YMR052W,Verified,molecular_function
1268,YMR203W,Verified,null
1269,YKR076W,Verified,null
1270,YDR225W,Verified,null
1271,YDR270W,Verified,ATP
1272,YOR181W,Verified,null
1273,YGR230W,Verified,molecular_function
1274,YPR062W,Verified,null
1275,YDR528W,Verified,molecular_function
1276,YER173W,Verified,null
1277,YBR026C,Verified,null
1278,YDL185W,Verified,ATP
1279,YBR091C,Verified,null
1280,YNL094W,Verified,null
1281,YGL056C,Verified,molecular_function
1282,YPL227C,Verified,null
1283,YDL010W,Verified,null
1284,YML019W,Verified,null
1285,YDL045C,Verified,null
1286,YLR163C,Verified,peptidase
1287,YLR178C,Verified,peptidase
1288,YKL225W,Dubious,molecular_function
1289,YJL175W,Dubious,molecular_function
1290,YBL079W,Verified,null
1291,YNL056W,Verified,molecular_function
1292,YFL001W,Verified,null
1293,YDR150W,Verified,null
1294,YKL125W,Verified,RNA polymerase
1295,YKL170W,Verified,null
1296,YPR157W,Uncharacterized,molecular_function
1297,YLR384C,Verified,tRNA
1298,YPL060W,Verified,transmembrane
1299,YML099C,Verified,transcription
1300,YLR421C,Verified,null
1301,YLR090W,Verified,ATP
1302,YDL212W,Verified,null
1303,YJR064W,Verified,null
1304,YML022W,Verified,null
1305,YER046W,Dubious,molecular_function
1306,YMR029C,Verified,molecular_function
1307,YIR030C,Verified,molecular_function
1308,YKR050W,Verified,transmembrane
1309,YMR121C,Verified,null
1310,YGL017W,Verified,null
1311,YDL150W,Verified,RNA polymerase
1312,YNL038W,Verified,null
1313,YOL165C,Verified,NAD+
1314,YIL139C,Verified,null
1315,YLR246W,Verified,null
1316,YJR119C,Verified,histone
1317,YLR359W,Verified,null
1318,YLR199C,Verified,molecular_function
1319,YJL206C,Uncharacterized,molecular_function
1320,YIL142W,Verified,null
1321,YGL082W,Uncharacterized,molecular_function
1322,YNL138W,Verified,null
1323,YDL236W,Verified,null
1324,YGL142C,Verified,null
1325,YGR179C,Verified,molecular_function
1326,YGR102C,Verified,tRNA
1327,YBR139W,Verified,peptidase
1328,YHR188C,Verified,null
1329,YNL116W,Verified,null
1330,YJR087W,Dubious,molecular_function
1331,YDR361C,Verified,molecular_function
1332,YLR445W,Verified,molecular_function
1333,SCER_lnc0439,null,null
1334,YGL255W,Verified,transmembrane
1335,YFR007W,Verified,kinase
1336,YLR333C,Verified,null
1337,YHR103W,Verified,molecular_function
1338,YHL030W,Verified,null
1339,YGL077C,Verified,transmembrane
1340,YPL204W,Verified,kinase
1341,YPL251W,Dubious,molecular_function
1342,YBR302C,Verified,molecular_function
1343,YOR091W,Verified,null
1344,YGR026W,Uncharacterized,molecular_function
1345,YAL040C,Verified,kinase
1346,YDR288W,Verified,null
1347,YGL208W,Verified,kinase
1348,YNL284C,Verified,null
1349,YIL164C,Verified,null
1350,YOL143C,Verified,null
1351,YBR237W,Verified,ATP
1352,YBR197C,Verified,molecular_function
1353,YHR147C,Verified,null
1354,YGR124W,Verified,null
1355,YPL126W,Verified,null
1356,YMR317W,Uncharacterized,molecular_function
1357,YOR251C,Verified,null
1358,YPR181C,Verified,null
1359,YCL008C,Verified,null
1360,YEL064C,Verified,molecular_function
1361,YML005W,Verified,null
1362,YOR393W,Verified,null
1363,YDL059C,Verified,null
1364,YOR204W,Verified,ATP
1365,YEL012W,Verified,null
1366,YBL040C,Verified,null
1367,YPR043W,Verified,null
1368,YDR382W,Verified,kinase
1369,YDR483W,Verified,null
1370,YER061C,Verified,null
1371,YLR022C,Verified,null
1372,YLR402W,Dubious,molecular_function
1373,YLR073C,Verified,null
1374,YER183C,Verified,null
1375,YHR090C,Verified,histone
1376,YDL066W,Verified,ADP
1377,YHR030C,Verified,kinase
1378,YBR295W,Verified,null
